URL,Nombre,Mitología,Clase
https://es.wikipedia.org/wiki/Caballo_marino_chilote,Caballo marino chilote,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Cahuelche,Cahuelche,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Camahueto,Camahueto,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Carbunclo_(mitolog%C3%ADa),Carbunclo,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Carbunclo_(mitolog%C3%ADa),Carbunclo,Mitología chilota,Dragón
https://es.wikipedia.org/wiki/Co%C3%B1ipo%C3%B1i,Coñipoñi,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Coo,Coo,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Cuchivilo,Cuchivilo,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Cuchivilo,Cuchivilo,Mitología chilota,Monstruo
https://es.wikipedia.org/wiki/Cuero_(leyenda),Cuero (leyenda),Mitología chilota,Monstruo
https://es.wikipedia.org/wiki/De%C3%B1,Deñ,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Fiura,Fiura,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Imbunche,Imbunche,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Lluhay,Lluhay,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Mandao,Mandao,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Millalobo,Millalobo,Mitología chilota,Deidad
https://es.wikipedia.org/wiki/Millalobo,Millalobo,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Pincoy,Pincoy,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Pincoya,Pincoya,Mitología chilota,Deidad
https://es.wikipedia.org/wiki/Piruquina,Piruquina,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Piuch%C3%A9n,Piuchén,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Raiqu%C3%A9n,Raiquén,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Sirena_chilota,Sirena chilota,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Tempilcahue,Tempilcahue,Mitología chilota,Deidad
https://es.wikipedia.org/wiki/Trehuaco_(leyenda),Trehuaco (leyenda),Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Trentren_Vilu_y_Caicai_Vilu,Trentren Vilu y Caicai Vilu,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Trentren_Vilu_y_Caicai_Vilu,Trentren Vilu y Caicai Vilu,Mitología chilota,Dragón
https://es.wikipedia.org/wiki/Vaca_marina_chilota,Vaca marina chilota,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Vaca_marina_chilota,Vaca marina chilota,Mitología chilota,Monstruo
https://es.wikipedia.org/wiki/Vilpo%C3%B1i,Vilpoñi,Mitología chilota,Criatura
https://es.wikipedia.org/wiki/Abaang%C3%BC%C3%AD,Abaangüí,Mitología guaraní,Deidad
https://es.wikipedia.org/wiki/A%C3%B1%C3%A1_(mitolog%C3%ADa_guaran%C3%AD),Añá,Mitología guaraní,Demonio
https://es.wikipedia.org/wiki/A%C3%B1ang%C3%A1,Añangá,Mitología guaraní,Deidad
https://es.wikipedia.org/wiki/Bufeo_colorado,Bufeo colorado,Mitología guaraní,Criatura
https://es.wikipedia.org/wiki/Caipora,Caipora,Mitología guaraní,Criatura
https://es.wikipedia.org/wiki/Kurup%C3%AD,Kurupí,Mitología guaraní,Monstruo
https://es.wikipedia.org/wiki/Mo%C3%B1%C3%A1i,Moñái,Mitología guaraní,Criatura
https://es.wikipedia.org/wiki/Mo%C3%B1%C3%A1i,Moñái,Mitología guaraní,Dragón
https://es.wikipedia.org/wiki/Pombero,Pombero,Mitología guaraní,Criatura
https://es.wikipedia.org/wiki/San_La_Muerte,San La Muerte,Mitología guaraní,Deidad
https://es.wikipedia.org/wiki/Tey%C3%BA_Yagu%C3%A1,Teyú Yaguá,Mitología guaraní,Dragón
https://es.wikipedia.org/wiki/Tup%C3%A3,Tupã,Mitología guaraní,Deidad
https://es.wikipedia.org/wiki/Yaguaret%C3%A9-Ab%C3%A1,Yaguareté-Abá,Mitología guaraní,Criatura
https://es.wikipedia.org/wiki/Huiracocha_(dios),Huiracocha,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Illapa,Illapa,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Inti,Inti,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Ka-Ata-Killa,Ka-Ata-Killa,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Kon_(mitolog%C3%ADa_inca),Kon,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Mama_Sara,Mama Sara,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Pachac%C3%A1mac,Pachacámac,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Pachamama,Pachamama,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Pariacaca_(dios),Pariacaca,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Willkamayu,Willkamayu,Mitología incaica,Deidad
https://es.wikipedia.org/wiki/Perk%C5%ABnas,Perkūnas,Mitología Báltica,Deidad
https://es.wikipedia.org/wiki/Yahweh,Yahweh,Mitología abrahámica,Deidad
https://es.wikipedia.org/wiki/Al%C3%BB,Alû,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Amurru_(dios),Amurru,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Ansar,Ansar,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Anu,Anu,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Apsu,Apsu,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Asakku,Asakku,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Ashnan,Ashnan,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Astart%C3%A9,Astarté,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Aya_(mitolog%C3%ADa),Aya,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Belit_Ilani,Belit Ilani,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Edimmu,Edimmu,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Enlil,Enlil,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Enlil,Enlil,Mitología acadia,Criatura
https://es.wikipedia.org/wiki/Gaga_(dios),Gaga,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Gallu,Gallu,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Gula_(mitolog%C3%ADa),Gula,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Hanbi,Hanbi,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Hanbi,Hanbi,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Hombre_Escorpi%C3%B3n,Hombre Escorpión,Mitología acadia,Criatura
https://es.wikipedia.org/wiki/Humbaba,Humbaba,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Humbaba,Humbaba,Mitología acadia,Criatura
https://es.wikipedia.org/wiki/Humbaba,Humbaba,Mitología acadia,Gigante
https://es.wikipedia.org/wiki/Humbaba,Humbaba,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Ilabrat,Ilabrat,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Imdugud,Imdugud,Mitología acadia,Monstruo
https://es.wikipedia.org/wiki/Imdugud,Imdugud,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Ishkur,Ishkur,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Kingu,Kingu,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Kisar,Kisar,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Kiskill-lilla,Kiskill-lilla,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Kur,Kur,Mitología acadia,Dragón
https://es.wikipedia.org/wiki/Lahar_(mitolog%C3%ADa),Lahar,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Lamashtu,Lamashtu,Mitología acadia,Criatura
https://es.wikipedia.org/wiki/Lamashtu,Lamashtu,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Lilim,Lilim,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Mu%C5%A1%E1%B8%ABu%C5%A1%C5%A1u,Mušḫuššu,Mitología acadia,Criatura
https://es.wikipedia.org/wiki/Mu%C5%A1%E1%B8%ABu%C5%A1%C5%A1u,Mušḫuššu,Mitología acadia,Dragón
https://es.wikipedia.org/wiki/Nabu,Nabu,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Nabu_(DC_Comics),Nabu (DC Comics),Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Nabu_(DC_Comics),Nabu (DC Comics),Mitología acadia,Héroe
https://es.wikipedia.org/wiki/Nammu,Nammu,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Nanaya,Nanaya,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Nanshe,Nanshe,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Ningal,Ningal,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Ningikuga,Ningikuga,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Ninhursag,Ninhursag,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Ninildu,Ninildu,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Nintu,Nintu,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Nisaba,Nisaba,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Papsukkal,Papsukkal,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Pasittu,Pasittu,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Pazuzu,Pazuzu,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Shala,Shala,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Tasmetu,Tasmetu,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Tiamat,Tiamat,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Uanna,Uanna,Mitología acadia,Criatura
https://es.wikipedia.org/wiki/Uttu,Uttu,Mitología acadia,Deidad
https://es.wikipedia.org/wiki/Utukku,Utukku,Mitología acadia,Demonio
https://es.wikipedia.org/wiki/Anansi,Anansi,Mitología afroamericana,Criatura
https://es.wikipedia.org/wiki/Olodumare,Olodumare,Mitología afroamericana,Deidad
https://es.wikipedia.org/wiki/Quimbanda,Quimbanda,Mitología afroamericana,Deidad
https://es.wikipedia.org/wiki/Amaru_(deidad),Amaru,Mitología aimara,Deidad
https://es.wikipedia.org/wiki/Ekeko,Ekeko,Mitología aimara,Deidad
https://es.wikipedia.org/wiki/Mallku,Mallku,Mitología aimara,Deidad
https://es.wikipedia.org/wiki/Pachamama,Pachamama,Mitología aimara,Deidad
https://es.wikipedia.org/wiki/Supay,Supay,Mitología aimara,Demonio
https://es.wikipedia.org/wiki/Azucena_(leyenda_urbana),Azucena (leyenda urbana),Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Boitat%C3%A1,Boitatá,Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Boraro,Boraro,Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Boyuna,Boyuna,Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Bufeo_colorado,Bufeo colorado,Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Hombre-mosquito,Hombre-mosquito,Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Jichi,Jichi,Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Mapinguar%C3%AD,Mapinguarí,Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Wirapuru,Wirapuru,Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Yacumama,Yacumama,Mitología amazónica,Criatura
https://es.wikipedia.org/wiki/Arinnitti,Arinnitti,Mitología anatolia,Deidad
https://es.wikipedia.org/wiki/Boggart,Boggart,Mitología anglosajona,Criatura
https://es.wikipedia.org/wiki/Brownie_(mitolog%C3%ADa),Brownie,Mitología anglosajona,Criatura
https://es.wikipedia.org/wiki/Fear_liath,Fear liath,Mitología anglosajona,Criatura
https://es.wikipedia.org/wiki/Grendel,Grendel,Mitología anglosajona,Criatura
https://es.wikipedia.org/wiki/Grendel,Grendel,Mitología anglosajona,Monstruo
https://es.wikipedia.org/wiki/Grendel,Grendel,Mitología anglosajona,Demonio
https://es.wikipedia.org/wiki/Wisakedjak,Wisakedjak,Mitología anishinaabe,Deidad
https://es.wikipedia.org/wiki/Almamula,Almamula,Mitología argentina,Criatura
https://es.wikipedia.org/wiki/Culebr%C3%B3n_(mitolog%C3%ADa),Culebrón,Mitología argentina,Criatura
https://es.wikipedia.org/wiki/Gigantes_patag%C3%B3nicos,Gigantes patagónicos,Mitología argentina,Gigante
https://es.wikipedia.org/wiki/Nahuelito,Nahuelito,Mitología argentina,Criatura
https://es.wikipedia.org/wiki/Piuch%C3%A9n,Piuchén,Mitología argentina,Criatura
https://es.wikipedia.org/wiki/San_La_Muerte,San La Muerte,Mitología argentina,Deidad
https://es.wikipedia.org/wiki/Yaguaret%C3%A9-Ab%C3%A1,Yaguareté-Abá,Mitología argentina,Criatura
https://es.wikipedia.org/wiki/Anu,Anu,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Asakku,Asakku,Mitología asiria,Demonio
https://es.wikipedia.org/wiki/Assur_(mitolog%C3%ADa),Assur,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Astart%C3%A9,Astarté,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Aya_(mitolog%C3%ADa),Aya,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Bel,Bel,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Enlil,Enlil,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Enlil,Enlil,Mitología asiria,Criatura
https://es.wikipedia.org/wiki/Gaga_(dios),Gaga,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Gula_(mitolog%C3%ADa),Gula,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Hadad,Hadad,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Lammasu,Lammasu,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Lammasu,Lammasu,Mitología asiria,Criatura
https://es.wikipedia.org/wiki/Marduk,Marduk,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Shala,Shala,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Tasmetu,Tasmetu,Mitología asiria,Deidad
https://es.wikipedia.org/wiki/Lavandeira_(mitolog%C3%ADa),Lavandeira,Mitología asturiana,Criatura
https://es.wikipedia.org/wiki/Perro_de_Urco,Perro de Urco,Mitología asturiana,Criatura
https://es.wikipedia.org/wiki/Ad%C3%B3n_(mitolog%C3%ADa),Adón,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Ansar,Ansar,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Anu,Anu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Apsu,Apsu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Ashnan,Ashnan,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Astart%C3%A9,Astarté,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Aya_(mitolog%C3%ADa),Aya,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Bel,Bel,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Belit_Ilani,Belit Ilani,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Damu,Damu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Edimmu,Edimmu,Mitología babilónica,Demonio
https://es.wikipedia.org/wiki/Enlil,Enlil,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Enlil,Enlil,Mitología babilónica,Criatura
https://es.wikipedia.org/wiki/Gaga_(dios),Gaga,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Gula_(mitolog%C3%ADa),Gula,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Humbaba,Humbaba,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Humbaba,Humbaba,Mitología babilónica,Criatura
https://es.wikipedia.org/wiki/Humbaba,Humbaba,Mitología babilónica,Gigante
https://es.wikipedia.org/wiki/Humbaba,Humbaba,Mitología babilónica,Demonio
https://es.wikipedia.org/wiki/Imdugud,Imdugud,Mitología babilónica,Monstruo
https://es.wikipedia.org/wiki/Imdugud,Imdugud,Mitología babilónica,Demonio
https://es.wikipedia.org/wiki/Ishkur,Ishkur,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Ishtar,Ishtar,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Kingu,Kingu,Mitología babilónica,Demonio
https://es.wikipedia.org/wiki/Kisar,Kisar,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Kur,Kur,Mitología babilónica,Dragón
https://es.wikipedia.org/wiki/Lahar_(mitolog%C3%ADa),Lahar,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Marduk,Marduk,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Mu%C5%A1%E1%B8%ABu%C5%A1%C5%A1u,Mušḫuššu,Mitología babilónica,Criatura
https://es.wikipedia.org/wiki/Mu%C5%A1%E1%B8%ABu%C5%A1%C5%A1u,Mušḫuššu,Mitología babilónica,Dragón
https://es.wikipedia.org/wiki/Nabu,Nabu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Nabu_(DC_Comics),Nabu (DC Comics),Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Nabu_(DC_Comics),Nabu (DC Comics),Mitología babilónica,Héroe
https://es.wikipedia.org/wiki/Nammu,Nammu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Nanaya,Nanaya,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Nergal,Nergal,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Nergal,Nergal,Mitología babilónica,Demonio
https://es.wikipedia.org/wiki/Nibiru_(planeta),Nibiru (planeta),Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Ningikuga,Ningikuga,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Ninhursag,Ninhursag,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Ninildu,Ninildu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Nintu,Nintu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Nisaba,Nisaba,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Pasittu,Pasittu,Mitología babilónica,Demonio
https://es.wikipedia.org/wiki/Pazuzu,Pazuzu,Mitología babilónica,Demonio
https://es.wikipedia.org/wiki/Sarpanitu,Sarpanitu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Shala,Shala,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Tasmetu,Tasmetu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Tiamat,Tiamat,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Uttu,Uttu,Mitología babilónica,Deidad
https://es.wikipedia.org/wiki/Utukku,Utukku,Mitología babilónica,Demonio
https://es.wikipedia.org/wiki/Anteo,Anteo,Mitología bereber,Criatura
https://es.wikipedia.org/wiki/Anteo,Anteo,Mitología bereber,Gigante
https://es.wikipedia.org/wiki/Dii_Mauri,Dii Mauri,Mitología bereber,Deidad
https://es.wikipedia.org/wiki/Gurzil,Gurzil,Mitología bereber,Deidad
https://es.wikipedia.org/wiki/Tanit,Tanit,Mitología bereber,Deidad
https://es.wikipedia.org/wiki/Huiracocha_(dios),Huiracocha,Mitología boliviana,Deidad
https://es.wikipedia.org/wiki/Jichi,Jichi,Mitología boliviana,Criatura
https://es.wikipedia.org/wiki/Supay,Supay,Mitología boliviana,Demonio
https://es.wikipedia.org/wiki/S%C3%B2rburu,Sòrburu,Mitología bribri,Demonio
https://es.wikipedia.org/wiki/S%C3%B3rkura,Sórkura,Mitología bribri,Demonio
https://es.wikipedia.org/wiki/Amala_(mitolog%C3%ADa),Amala,Mitología canadiense,Criatura
https://es.wikipedia.org/wiki/Amala_(mitolog%C3%ADa),Amala,Mitología canadiense,Gigante
https://es.wikipedia.org/wiki/Gaasyendietha,Gaasyendietha,Mitología canadiense,Criatura
https://es.wikipedia.org/wiki/Gaasyendietha,Gaasyendietha,Mitología canadiense,Dragón
https://es.wikipedia.org/wiki/Ogopogo,Ogopogo,Mitología canadiense,Criatura
https://es.wikipedia.org/wiki/Sidehill_gouger,Sidehill gouger,Mitología canadiense,Criatura
https://es.wikipedia.org/wiki/Wendigo,Wendigo,Mitología canadiense,Criatura
https://es.wikipedia.org/wiki/Baal,Baal,Mitología cananea,Deidad
https://es.wikipedia.org/wiki/El_(dios_sem%C3%ADtico),El (dios semítico),Mitología cananea,Deidad
https://es.wikipedia.org/wiki/Elohim,Elohim,Mitología cananea,Deidad
https://es.wikipedia.org/wiki/Yam_(dios),Yam,Mitología cananea,Deidad
https://es.wikipedia.org/wiki/Astarot,Astarot,Mitología cananea,Deidad
https://es.wikipedia.org/wiki/Enlil,Enlil,Mitología cananea,Deidad
https://es.wikipedia.org/wiki/Enlil,Enlil,Mitología cananea,Criatura
https://es.wikipedia.org/wiki/Yahweh,Yahweh,Mitología cananea,Deidad
https://es.wikipedia.org/wiki/Yarij,Yarij,Mitología cananea,Deidad
https://es.wikipedia.org/wiki/Adramelec,Adramelec,Mitología cartaginesa,Deidad
https://es.wikipedia.org/wiki/Allatu,Allatu,Mitología cartaginesa,Deidad
https://es.wikipedia.org/wiki/Baal_Hammon,Baal Hammon,Mitología cartaginesa,Deidad
https://es.wikipedia.org/wiki/Caelestis,Caelestis,Mitología cartaginesa,Deidad
https://es.wikipedia.org/wiki/Tanit,Tanit,Mitología cartaginesa,Deidad
https://es.wikipedia.org/wiki/Diablo_Cojuelo,Diablo Cojuelo,Mitología castellana,Demonio
https://es.wikipedia.org/wiki/Gamusino,Gamusino,Mitología castellana,Criatura
https://es.wikipedia.org/wiki/Martinico,Martinico,Mitología castellana,Criatura
https://es.wikipedia.org/wiki/Dip_(mitolog%C3%ADa),Dip,Mitología catalana,Criatura
https://es.wikipedia.org/wiki/Gamusino,Gamusino,Mitología catalana,Criatura
https://es.wikipedia.org/wiki/Marraco,Marraco,Mitología catalana,Dragón
https://es.wikipedia.org/wiki/Muladona,Muladona,Mitología catalana,Criatura
https://es.wikipedia.org/wiki/Pesanta,Pesanta,Mitología catalana,Criatura
https://es.wikipedia.org/wiki/Bachu%C3%A9,Bachué,Mitología chibcha,Deidad
https://es.wikipedia.org/wiki/Bochica,Bochica,Mitología chibcha,Deidad
https://es.wikipedia.org/wiki/Chaquen,Chaquen,Mitología chibcha,Deidad
https://es.wikipedia.org/wiki/Ch%C3%ADa_(mitolog%C3%ADa),Chía,Mitología chibcha,Deidad
https://es.wikipedia.org/wiki/Huitaca,Huitaca,Mitología chibcha,Deidad
https://es.wikipedia.org/wiki/Alicanto,Alicanto,Mitología chilena,Criatura
https://es.wikipedia.org/wiki/Ayayema,Ayayema,Mitología chilena,Deidad
https://es.wikipedia.org/wiki/Calchona,Calchona,Mitología chilena,Criatura
https://es.wikipedia.org/wiki/Culebr%C3%B3n_(mitolog%C3%ADa),Culebrón,Mitología chilena,Criatura
https://es.wikipedia.org/wiki/Elal,Elal,Mitología chilena,Héroe
https://es.wikipedia.org/wiki/Gigantes_patag%C3%B3nicos,Gigantes patagónicos,Mitología chilena,Gigante
https://es.wikipedia.org/wiki/K%27aux,K'aux,Mitología chilena,Deidad
https://es.wikipedia.org/wiki/K%27aux,K'aux,Mitología chilena,Héroe
https://es.wikipedia.org/wiki/K%C3%B3och,Kóoch,Mitología chilena,Deidad
https://es.wikipedia.org/wiki/Nosjthej,Nosjthej,Mitología chilena,Gigante
https://es.wikipedia.org/wiki/Nosjthej,Nosjthej,Mitología chilena,Héroe
https://es.wikipedia.org/wiki/Piuch%C3%A9n,Piuchén,Mitología chilena,Criatura
https://es.wikipedia.org/wiki/Supay,Supay,Mitología chilena,Demonio
https://es.wikipedia.org/wiki/Bolefuego,Bolefuego,Mitología colombiana,Criatura
https://es.wikipedia.org/wiki/Boraro,Boraro,Mitología colombiana,Criatura
https://es.wikipedia.org/wiki/Hombre_Caim%C3%A1n,Hombre Caimán,Mitología colombiana,Criatura
https://es.wikipedia.org/wiki/Moh%C3%A1n,Mohán,Mitología colombiana,Criatura
https://es.wikipedia.org/wiki/Calchona,Calchona,Mitología de América,Criatura
https://es.wikipedia.org/wiki/Chupacabras,Chupacabras,Mitología de América,Criatura
https://es.wikipedia.org/wiki/Chupacabras,Chupacabras,Mitología de América,Monstruo
https://es.wikipedia.org/wiki/Llorona,Llorona,Mitología de América,Criatura
https://es.wikipedia.org/wiki/Nahual,Nahual,Mitología de América,Criatura
https://es.wikipedia.org/wiki/Ratoncito_P%C3%A9rez,Ratoncito Pérez,Mitología de América,Criatura
https://es.wikipedia.org/wiki/Cadejo,Cadejo,Mitología de América Central,Criatura
https://es.wikipedia.org/wiki/Cegua,Cegua,Mitología de América Central,Criatura
https://es.wikipedia.org/wiki/Cegua,Cegua,Mitología de América Central,Monstruo
https://es.wikipedia.org/wiki/C%C3%ADclope_de_la_selva_Misquita,Cíclope de la selva Misquita,Mitología de América Central,Criatura
https://es.wikipedia.org/wiki/Due%C3%B1o_del_monte,Dueño del monte,Mitología de América Central,Gigante
https://es.wikipedia.org/wiki/Mona_(leyenda),Mona (leyenda),Mitología de América Central,Criatura
https://es.wikipedia.org/wiki/Siguanaba,Siguanaba,Mitología de América Central,Criatura
https://es.wikipedia.org/wiki/Siguanaba,Siguanaba,Mitología de América Central,Monstruo
https://es.wikipedia.org/wiki/Siguanaba,Siguanaba,Mitología de América Central,Demonio
https://es.wikipedia.org/wiki/Tata_Duende,Tata Duende,Mitología de América Central,Criatura
https://es.wikipedia.org/wiki/Tulevieja,Tulevieja,Mitología de América Central,Criatura
https://es.wikipedia.org/wiki/Amotken,Amotken,Mitología de América del Norte,Deidad
https://es.wikipedia.org/wiki/Awonawilona,Awonawilona,Mitología de América del Norte,Deidad
https://es.wikipedia.org/wiki/Bruja_Codos,Bruja Codos,Mitología de América del Norte,Criatura
https://es.wikipedia.org/wiki/Coyote_(mitolog%C3%ADa),Coyote,Mitología de América del Norte,Criatura
https://es.wikipedia.org/wiki/Michap%C3%BA,Michapú,Mitología de América del Norte,Deidad
https://es.wikipedia.org/wiki/Piasa,Piasa,Mitología de América del Norte,Criatura
https://es.wikipedia.org/wiki/Piasa,Piasa,Mitología de América del Norte,Monstruo
https://es.wikipedia.org/wiki/Amaru_Aranway,Amaru Aranway,Mitología de América del Sur,Criatura
https://es.wikipedia.org/wiki/Ayayema,Ayayema,Mitología de América del Sur,Deidad
https://es.wikipedia.org/wiki/Calchona,Calchona,Mitología de América del Sur,Criatura
https://es.wikipedia.org/wiki/Carbunclo_(mitolog%C3%ADa),Carbunclo,Mitología de América del Sur,Criatura
https://es.wikipedia.org/wiki/Carbunclo_(mitolog%C3%ADa),Carbunclo,Mitología de América del Sur,Dragón
https://es.wikipedia.org/wiki/Catequil,Catequil,Mitología de América del Sur,Deidad
https://es.wikipedia.org/wiki/%C4%8C%C3%A9nuke,Čénuke,Mitología de América del Sur,Deidad
https://es.wikipedia.org/wiki/Coco_(folclore),Coco (folclore),Mitología de América del Sur,Criatura
https://es.wikipedia.org/wiki/Coco_(folclore),Coco (folclore),Mitología de América del Sur,Monstruo
https://es.wikipedia.org/wiki/Curspi,Curspi,Mitología de América del Sur,Demonio
https://es.wikipedia.org/wiki/Elal,Elal,Mitología de América del Sur,Héroe
